TOR_F_SCALE,BEGIN_LAT,BEGIN_LON
F1,38.6164,-90.6624
F1,43.7086,-84.11
F0,37.2205,-108.7043
F1,36.2757,-94.7575
F0,34.2016,-99.0534
F4,34.0757,-87.0097
F1,34.3391,-96.0804
F1,38.6101,-90.6965
F2,38.7034,-89.7144
F0,36.5304,-90.7094
F0,40.34,-94.97
F0,46.648,-68.283
F0,33.4214,-85.3201
F1,34.6206,-92.98
F0,42.58,-95.09
F3,30.6156,-90.0491
F0,36.2724,-94.8
F0,45.1356,-93.236
F2,41.0756,-98.9303
F0,48.03,-99.27
F1,43.6173,-72.0252
F0,39.2905,-88.5777
F0,34.2596,-86.4599
F1,34.5018,-86.1911
F1,46.2534,-96.522
F1,36.0066,-93.5247
F0,34.3348,-90.8408
F0,41.8191,-95.9101
F1,33.012,-87.739
F1,35.352,-84.996
F1,35.121,-85.021
F2,43.7412,-91.4574
F0,33.16,-89.6
F1,32.01,-89.2693
F2,33.5387,-90.5828
F1,33.0038,-90.3219
F1,33.4051,-90.2104
F3,33.0877,-90.0775
F0,32.7788,-90.938
F1,33.4723,-89.3745
F1,33.0327,-90.038
F1,32.2288,-89.3227
F2,33.1261,-89.7665
F4,32.1439,-88.9154
F4,32.0712,-89.3201
F0,32.9579,-91.0402
F1,32.4219,-90.064
F1,33.007,-91.932
F1,32.9086,-91.9993
F1,32.4159,-90.0773
F1,31.3816,-90.244
F2,32.0492,-90.3931
F1,32.48,-89.89
F1,32.5767,-89.6583
F3,32.9627,-88.8137
F0,31.8108,-90.3761
F2,32.0382,-90.4918
F2,33.0713,-89.9795
F1,33.2298,-89.8057
F2,33.0057,-89.8017
F5,32.9262,-88.8719
F2,33.4462,-89.3691
F2,33.6589,-89.0348
F1,33.1702,-89.0181
F0,32.42,-88.8083
F1,32.0836,-88.5246
F1,33.1446,-88.5191
F2,32.8496,-88.4528
F5,32.9017,-88.9145
F1,32.0589,-89.7478
F3,32.2908,-90.3754
F1,32.54,-89.71
F2,33.35,-89.5853
F2,33.519,-89.2244
F1,33.5092,-89.2547
F2,33.2283,-89.8001
F1,33.2588,-88.5872
F3,32.2882,-89.1817
F1,32.2234,-89.3479
F1,32.22,-89.36
F1,33.2855,-89.6039
F0,33.1089,-89.8637
F1,33.703,-89.6198
F1,32.0614,-89.7299
F1,33.0044,-89.4027
F3,32.7145,-88.9153
F1,32.035,-91.0876
F2,31.8435,-92.0058
F1,33.2871,-88.5399
F3,32.1397,-89.6912
F0,32.76,-91.97
F1,32.1284,-90.6278
F2,32.67,-91.44
F1,33.22,-89.81
F2,33.3805,-89.454
F5,32.7992,-89.1088
F1,33.7114,-89.3164
F2,31.9099,-91.5102
F1,32.014,-89.2538
F2,33.4166,-89.4349
F3,33.5328,-89.153
F1,33.0611,-89.248
F1,31.625,-89.5264
F1,32.0102,-90.0455
F3,32.0296,-89.5042
F1,31.6996,-89.2415
F1,31.38,-90.3554
F1,32.9076,-88.5313
F2,32.928,-88.4932
F2,32.704,-91.377
F2,32.6882,-88.9872
F0,37.2772,-93.4429
F0,30.7625,-89.5228
F1,35.399,-94.119
F0,34.072,-81.076
F0,31.2131,-95.1956
F1,32.8819,-80.8933
F0,31.434,-84.9487
F0,39.609,-76.504
F0,41.8623,-83.567
F0,32.965,-93.991
F1,33.7119,-81.3239
F0,33.7026,-80.537
F0,30.46,-94.43
F1,34.79,-76.67
F1,39.045,-121.091
F0,30.5388,-94.1903
F1,30.6494,-93.9221
F0,30.75,-94.02
F0,31.1,-93.54
F0,31.33,-92.72
F0,31.14,-92.73
F1,31.912,-94.692
F0,31.6453,-93.5389
F0,31.27,-92.33
F0,29.7179,-92.7626
F0,30.2286,-92.1415
F0,31.7434,-93.0481
F0,31.9848,-92.8863
F0,39.1126,-90.4656
F0,32.0995,-94.9101
F0,31.9918,-94.7454
F0,32.0508,-92.4855
F0,31.36,-86.13
F0,36.3899,-99.4107
F0,36.7874,-99.21
F0,33.347,-95.212
F0,33.465,-95.056
F0,33.411,-94.702
F0,31.428,-93.317
F0,36.28,-76.29
F0,38.7787,-90.1336
F1,36.3568,-99.3722
F0,36.3498,-99.3638
F0,39.2823,-90.4076
F0,38.75,-96.44
F0,31.7619,-88.417
F1,30.7937,-88.4133
F1,31.1929,-88.3217
F0,36.2902,-99.3273
F0,36.4609,-98.9409
F0,31.3537,-85.9817
F0,32.006,-94.632
F0,37.3337,-76.3012
F0,38.8178,-90.6671
F0,30.4663,-89.3012
F0,32.018,-94.601
F2,32.0573,-88.3536
F0,31.7928,-86.2309
F0,31.7206,-86.272
F0,38.1619,-99.7959
F0,47.82,-97.52
F1,47.76,-97.36
F0,30.3535,-87.406
F0,26.92,-81.34
F1,34.827,-79.834
F0,38.0076,-99.895
F0,45.89,-96.23
F0,29.7876,-93.69
F0,30.64,-92.83
F0,30.0265,-92.6158
F1,31.1967,-89.3498
F0,39.43,-101.41
F0,27.92,-97.23
F0,36.4351,-89.7013
F1,30.5278,-90.8284
F0,43.13,-95.37
F0,41.46,-104.74
F0,38.5594,-99.4527
F0,38.5494,-99.4583
F1,38.2025,-99.5418
F1,38.432,-99.3267
F0,37.4936,-98.7056
F0,37.6711,-98.4953
F0,38.4837,-99.15
F0,27.92,-97.26
F0,27.294,-97.705
F0,33.4826,-81.0645
F0,30.4268,-90.1306
F0,30.4922,-90.0185
F0,43.63,-95.11
F0,43.63,-95.72
F0,43.628,-95.65
F0,43.63,-95.25
F0,26.162,-81.542
F0,26.37,-81.55
F0,43.05,-96.06
F0,39.44,-84.23
F0,41.0579,-103.1022
F1,38.5366,-99.4242
F2,38.5345,-99.4087
F1,38.5283,-99.3177
F2,38.5548,-99.3094
F2,38.5641,-99.2351
F1,38.6143,-99.1674
F1,37.8394,-99.9691
F1,37.9135,-99.8681
F1,37.833,-99.2047
F1,37.2292,-99.1076
F3,37.6134,-99.3765
F1,37.6848,-99.2544
F1,46.5378,-110.8578
F0,48.0388,-109.8201
F0,29.964,-89.9903
F0,39.47,-84.19
F1,38.6973,-99.154
F3,37.9451,-98.8958
F0,32.6557,-85.6899
F1,38.0697,-98.6614
F0,29.75,-82.56
F0,39.9821,-88.4897
F0,40.024,-88.0801
F1,38.1003,-98.7661
F1,38.3149,-99.4108
F1,38.3496,-99.3607
F0,37.8839,-100.0565
F0,37.9514,-99.476
F0,37.5637,-99.4007
F0,37.6217,-99.2354
F0,37.3016,-99.7276
F0,44.59,-95.89
F0,37.6864,-75.6668
F2,37.0471,-99.0761
F2,37.872,-99.0224
F0,38.37,-100.23
F0,43.1,-95.12
F0,43.0,-94.95
F1,30.4961,-89.0199
F0,30.47,-88.9093
F1,38.212,-98.472
F2,38.406,-98.257
F1,38.3299,-88.0765
F0,37.62,-114.16
F4,38.523,-98.008
F0,38.591,-97.923
F0,36.1104,-119.2886
F2,30.839,-89.341
F1,31.1057,-88.8411
F1,39.1282,-104.2474
F3,37.3576,-98.2344
F0,31.0,-93.19
F1,30.26,-93.31
F1,43.4873,-93.7653
F0,31.2219,-93.1282
F0,31.0955,-89.3867
F0,31.6266,-89.011
F1,34.2969,-92.448
F1,36.7928,-90.7268
F2,31.5157,-90.228
F1,31.474,-89.028
F0,32.228,-88.715
F1,30.2621,-90.935
F2,32.8666,-85.9669
F0,31.1123,-81.4808
F0,41.434,-100.7783
F1,31.502,-91.905
F0,33.2957,-86.2951
F0,28.6255,-81.6247
F1,28.9112,-80.8675
F0,28.9386,-80.832
F1,38.9581,-97.4283
F1,38.424,-97.134
F1,31.01,-90.18
F0,36.9478,-118.2294
F0,45.6107,-96.2239
F0,26.168,-81.8121
F0,44.6965,-72.2609
F0,44.1961,-93.6848
F0,31.41,-110.9386
F0,40.188,-78.5841
F1,41.17,-92.3392
F0,33.9634,-100.2969
F1,30.8345,-93.7514
F0,37.78,-97.06
F1,37.748,-96.943
F0,37.909,-96.742
F0,37.5108,-87.7068
F0,37.7242,-87.5804
F0,41.8282,-97.6345
F1,31.07,-85.89
F1,38.606,-98.145
F0,37.53,-98.29
F0,41.5824,-98.83
F0,41.7292,-77.9733
F0,48.31,-97.19
F1,32.5486,-87.1531
F1,46.1787,-96.07
F0,48.9832,-103.5922
F0,48.34,-102.03
F0,39.9549,-99.2984
F0,44.71,-94.38
F0,44.1557,-93.6893
F1,36.5972,-83.4922
F0,34.32,-81.63
F0,33.5322,-80.6847
F1,32.5751,-87.0714
F0,32.7607,-86.3937
F2,38.4809,-102.4927
F0,38.27,-98.54
F0,37.72,-98.39
F0,38.832,-98.855
F0,38.939,-98.721
F1,36.7998,-97.7172
F1,39.2733,-98.4922
F1,36.6759,-83.0574
F2,32.9598,-85.5929
F2,32.7246,-86.5361
F0,34.0009,-100.2832
F2,38.12,-102.77
F0,39.05,-98.616
F2,38.612,-97.898
F0,38.88,-97.502
F0,37.69,-98.11
F0,37.81,-98.02
F0,38.192,-97.494
F1,38.2,-97.474
F0,27.287,-80.3072
F0,27.2902,-80.7899
F1,32.6217,-86.9112
F2,37.9909,-102.7032
F0,41.44,-104.87
F1,37.298,-97.627
F0,33.87,-99.95
F0,45.1554,-95.6947
F1,37.4075,-99.7438
F0,27.334,-80.443
F1,38.5565,-85.1058
F0,34.684,-91.786
F2,38.0303,-102.6005
F1,38.4121,-102.5345
F0,37.3,-102.67
F0,37.7661,-102.2156
F0,40.2995,-99.6162
F0,40.0057,-97.9008
F0,40.1496,-97.6797
F0,40.2703,-97.3907
F0,27.5215,-80.3856
F0,38.78,-102.58
F0,38.82,-99.02
F2,35.0945,-84.2639
F1,31.8379,-86.0439
F0,37.8278,-93.5659
F0,36.299,-89.7481
F0,37.4424,-102.86
F0,41.1721,-99.1923
F0,32.09,-101.03
F0,27.6694,-80.8961
F0,38.7687,-94.4895
F0,38.79,-94.45
F0,36.2993,-89.7007
F1,27.8748,-97.3063
F0,46.95,-98.02
F0,38.89,-94.81
F0,38.86,-94.83
F1,35.9724,-85.8529
F0,34.9,-99.6647
F0,39.07,-104.1885
F1,48.22,-97.1
F2,35.3789,-88.708
F0,37.3185,-99.0017
F0,44.319,-95.4135
F0,45.1055,-95.8077
F0,43.65,-95.17
F0,43.61,-95.47
F2,36.0887,-85.1102
F0,34.9934,-99.569
F0,39.0559,-76.0045
F1,36.81,-97.459
F0,34.0114,-100.2839
F0,48.54,-97.2
F0,48.52,-97.14
F2,42.05,-105.1064
F2,36.9736,-89.43
F1,42.9661,-91.9604
F1,32.0859,-86.7779
F0,39.8593,-76.6224
F1,36.998,-98.069
F0,38.78,-104.27
F1,36.506,-98.86
F0,36.5491,-98.829
F3,36.1133,-99.7837
F3,36.276,-99.604
F0,39.285,-102.112
F0,38.79,-99.02
F0,38.78,-99.02
F2,38.856,-98.854
F0,28.1035,-80.876
F0,43.09,-95.69
F0,29.1098,-97.912
F0,33.63,-101.27
F3,37.155,-97.8
F0,38.591,-97.71
F0,37.724,-97.049
F0,34.0018,-100.2805
F0,34.7451,-100.22
F0,28.0908,-98.0255
F0,44.8689,-89.8053
F0,26.4561,-97.7806
F0,36.974,-98.112
F0,36.236,-99.589
F2,29.6992,-96.7935
F2,36.8872,-95.094
F0,45.5922,-92.4596
F0,41.3836,-100.5651
F1,35.55,-100.7
F1,36.7766,-97.4327
F0,26.1202,-97.733
F1,35.202,-97.5021
F0,28.1961,-97.0014
F1,28.0014,-97.4671
F0,37.64,-98.17
F1,37.48,-98.37
F0,37.68,-98.23
F0,35.1991,-97.5188
F0,34.7493,-99.2926
F0,34.7595,-99.3051
F0,34.8555,-98.87
F0,34.8598,-98.8575
F1,34.8495,-98.8949
F0,34.9032,-98.7722
F0,35.0566,-98.6
F0,34.993,-98.5459
F0,35.0198,-98.5594
F0,35.39,-96.9967
F0,40.0857,-87.635
F1,34.0922,-107.2772
F0,37.47,-98.31
F1,35.4103,-97.726
F0,34.03,-106.87
F0,35.8118,-75.5487
F0,37.43,-98.24
F0,37.4322,-98.1943
F3,37.27,-98.22
F3,37.3855,-98.1409
F1,36.577,-96.5783
F0,27.7528,-97.4795
F0,27.4215,-97.9125
F0,29.0348,-82.7569
F0,38.6071,-85.364
F1,36.3233,-96.0682
F1,35.7847,-94.926
F0,35.8991,-94.8073
F0,35.9009,-94.8047
F0,28.65,-98.0247
F0,28.6756,-98.022
F0,36.7132,-95.712
F1,36.6982,-95.7093
F0,36.7386,-95.692
F0,36.7437,-95.6296
F1,36.8533,-97.9062
F0,35.931,-86.8954
F0,36.703,-98.216
F0,28.0788,-98.328
F0,43.04,-96.2
F0,43.7,-94.73
F1,36.7885,-95.5027
F1,40.45,-91.842
F0,26.5939,-97.6976
F0,36.6631,-98.2242
F1,36.7947,-97.7492
F0,26.1367,-97.6165
F0,28.4035,-98.2557
F1,29.2206,-90.0237
F0,28.62,-98.169
F1,36.6843,-95.7808
F0,36.9444,-95.349
F1,36.597,-99.408
F1,36.2686,-99.2726
F1,36.7058,-98.0053
F0,28.526,-99.3947
F0,28.4849,-81.6609
F2,41.1355,-91.67
F0,27.7364,-97.3628
F0,32.09,-101.05
F0,31.69,-101.13
F0,31.65,-101.2
F0,35.9055,-94.7972
F0,36.5291,-99.519
F0,36.591,-99.413
F0,36.8243,-99.1631
F0,36.2198,-99.1827
F0,28.1392,-97.2858
F0,41.4747,-98.4672
F0,28.6276,-98.2782
F0,35.3109,-102.7302
F0,31.41,-99.75
F0,27.2504,-97.7776
F0,40.5064,-96.0663
F0,33.9607,-103.3363
F1,34.2418,-103.5309
F1,40.3505,-97.7847
F1,34.73,-77.1
F2,41.1633,-91.6201
F0,40.0128,-87.1888
F0,36.275,-99.571
F0,36.5219,-99.1082
F0,36.512,-98.9938
F0,36.4735,-98.9175
F0,40.4572,-87.7268
F0,28.5864,-98.2658
F0,28.6193,-98.035
F1,39.9679,-86.7835
F0,39.333,-87.1948
F1,35.6236,-97.7984
F0,36.59,-98.6997
F0,36.7807,-98.3883
F1,36.6946,-98.5168
F1,36.8893,-98.2516
F0,28.647,-98.099
F0,39.521,-101.495
F0,34.0393,-100.4535
F0,41.3935,-100.5561
F0,35.619,-100.579
F0,35.64,-100.54
F0,35.384,-97.99
F0,37.1791,-77.3817
F0,45.562,-95.0622
F0,45.58,-95.25
F1,39.688,-78.376
F0,37.3125,-76.0192
F0,38.6672,-99.14
F0,48.82,-103.01
F0,41.01,-102.07
F1,46.78,-88.03
F1,32.3939,-102.8142
F1,39.487,-76.393
F2,37.801,-82.6769
F0,39.098,-76.744
F0,35.63,-105.6684
F0,37.843,-77.998
F0,41.7913,-78.0053
F0,31.5789,-99.863
F0,31.53,-99.8411
F1,30.23,-84.4
F4,37.6945,-88.65
F0,39.77,-104.42
F1,44.5861,-84.5354
F0,38.4474,-102.8125
F0,45.5478,-94.9837
F0,38.459,-102.7617
F0,39.274,-77.232
F1,40.2595,-79.2053
F0,39.358,-77.139
F1,39.357,-77.139
F0,38.944,-76.846
F1,39.503,-76.952
F3,37.7335,-99.2149
F4,38.5156,-85.8678
F0,38.7048,-104.7567
F0,39.245,-77.194
F0,45.35,-93.91
F1,32.381,-80.9795
F0,33.5045,-96.2504
F1,37.0034,-76.3553
F0,39.15,-76.878
F0,39.047,-76.755
F1,31.0814,-85.5795
F0,31.05,-84.43
F0,37.3434,-87.493
F1,32.3404,-84.0641
F1,38.7238,-95.4142
F0,32.1521,-86.6818
F0,31.31,-86.19
F1,34.2319,-91.6456
F0,31.1964,-84.683
F1,33.3142,-84.7583
F0,30.9895,-89.5605
F0,39.6189,-97.9322
F0,31.9394,-83.0396
F0,34.9372,-100.7865
F2,32.2043,-86.6041
F3,34.8162,-86.7853
F1,34.2073,-91.4365
F1,35.585,-88.3925
F1,38.387,-121.35
F0,39.7876,-97.6795
F1,32.0708,-82.7317
F0,35.1941,-101.5768
F0,34.91,-100.78
F1,31.078,-91.067
F3,30.65,-89.681
F2,30.67,-88.09
F2,38.7948,-95.9477
F0,35.7587,-81.3777
F0,31.5734,-94.1269
F0,35.2116,-86.7422
F1,30.6671,-88.1383
F1,37.9434,-87.4148
F0,36.0371,-86.4742
F1,32.0238,-87.8687
F2,35.351,-81.794
F1,33.7634,-92.5452
F1,32.0513,-86.8505
F0,30.4738,-84.6159
F2,31.7252,-86.1472
F1,32.3527,-86.0452
F2,38.0331,-88.3652
F0,31.1271,-85.669
F1,31.0809,-85.6989
F2,34.329,-91.4269
F2,34.1925,-91.7274
F2,33.7998,-92.4902
F2,35.659,-81.485
F1,37.1984,-87.1882
F2,37.173,-88.7846
F2,37.2015,-87.1722
F1,38.7388,-95.382
F2,38.7815,-95.9822
F1,34.1347,-91.8409
F0,34.9155,-87.0466
F0,29.3038,-89.3808
F1,34.1942,-97.5205
F0,38.2165,-96.1982
F1,34.4847,-91.1255
F1,32.1676,-82.7411
F0,32.8089,-86.2405
F1,31.0833,-91.0592
F1,34.9182,-86.8581
F0,31.9817,-92.8959
F1,32.0427,-92.131
F2,34.8502,-86.5702
F2,34.7597,-86.9531
F1,33.5359,-86.8436
F0,34.8564,-87.0143
F1,37.0398,-89.7391
F0,29.8751,-90.0979
F0,30.0241,-92.6377
F1,41.0074,-96.2553
F0,39.13,-97.2
F2,37.5536,-93.1831
F1,37.5933,-92.8139
F1,38.2839,-85.6328
F2,33.3257,-87.6579
F2,33.3961,-87.444
F1,33.4316,-87.3071
F2,33.4354,-87.284
F1,37.5145,-93.6242
F0,40.4976,-96.0699
F1,37.4533,-93.8529
F2,36.6994,-93.9178
F1,37.7349,-91.8124
F1,41.0139,-96.2448
F1,37.1792,-84.5777
F0,29.3492,-95.5771
F0,29.2654,-95.44
F1,36.5,-88.32
F0,38.5233,-89.6472
F0,29.666,-95.8121
F1,29.6756,-95.6565
F1,30.49,-96.47
F2,36.6223,-93.46
F0,29.2827,-95.4356
F0,29.407,-95.0294
F3,31.1613,-95.3208
F0,31.299,-83.577
F1,38.1721,-85.6041
F1,38.1973,-84.6631
F2,36.7045,-86.4118
F0,36.7019,-86.4652
F1,34.2588,-85.1454
F2,30.522,-96.4313
F0,40.7086,-116.0748
F1,37.787,-91.6534
F1,37.3908,-94.5557
F3,33.8681,-85.2964
F1,37.708,-91.877
F0,40.21,-101.05
F2,37.1609,-88.9046
F0,32.11,-101.03
F1,26.998,-82.028
F0,30.932,-92.896
F2,31.36,-92.487
F2,31.3,-92.453
F2,33.7063,-81.3797
F2,33.8915,-85.0369
F1,31.1112,-89.9252
F2,30.9687,-89.1381
F2,37.5978,-89.2188
F2,30.9067,-89.2375
F1,32.4762,-87.8228
F2,32.0282,-102.3386
F0,33.9735,-88.2286
F2,31.618,-87.8672
F1,33.9798,-84.4608
F2,37.1439,-89.0991
F1,34.5441,-91.0534
F1,37.9073,-87.545
F2,37.5,-89.73
F0,31.1502,-85.559
F0,36.88,-121.83
F1,32.7068,-87.3096
F2,32.7685,-87.0179
F0,30.2967,-85.7547
F1,37.7125,-92.8359
F0,37.9217,-98.0237
F0,34.9904,-86.2433
F2,34.0797,-90.7148
F0,30.7241,-95.5765
F0,30.7247,-95.5659
F1,32.7288,-86.6329
F1,37.55,-93.1902
F2,40.4923,-96.2579
F2,31.079,-89.7422
F0,34.2617,-90.3036
F0,29.5691,-95.2846
F0,30.2318,-96.3729
F1,33.7105,-86.5251
F0,32.6567,-88.1705
F1,35.4434,-92.2984
F1,39.0593,-97.3653
F1,34.985,-86.2552
F0,36.0213,-85.5298
F1,36.0114,-85.6422
F1,30.4506,-96.73
F0,30.9667,-95.9702
F1,32.5209,-86.4119
F0,37.9385,-98.0039
F0,38.1828,-97.5105
F1,40.8591,-96.9433
F2,33.8625,-92.3681
F0,38.3306,-85.758
F0,38.7601,-85.4625
F0,32.4383,-87.4989
F0,38.55,-96.21
F0,40.4612,-96.3731
F1,30.3221,-97.6536
F0,29.4556,-98.6645
F1,38.3075,-85.8888
F3,33.6228,-86.7411
F1,30.7954,-93.3441
F3,36.9,-90.1891
F1,37.03,-89.8119
F0,29.8544,-97.3407
F0,30.0675,-100.398
F1,38.3302,-86.9226
F0,38.2794,-86.9999
F2,32.7159,-87.2748
F2,31.008,-83.2517
F2,35.257,-80.687
F3,35.128,-85.1608
F2,38.6333,-85.4328
F0,39.4537,-97.641
F2,37.6199,-85.9034
F1,38.0974,-82.2411
F1,38.1468,-82.157
F0,34.78,-99.2067
F0,35.1845,-83.187
F2,41.0303,-94.4712
F1,35.2306,-84.7154
F1,36.8685,-86.3141
F0,32.98,-100.42
F3,37.974,-83.0155
F2,37.8326,-82.4039
F4,38.4316,-86.1893
F1,30.073,-92.6798
F2,29.9746,-92.5181
F0,36.3848,-85.1045
F2,35.2672,-84.5871
F2,35.3681,-84.3061
F3,41.0149,-100.8717
F0,42.9193,-100.5922
F1,41.1153,-100.8614
F3,37.9921,-82.9198
F1,37.7012,-83.2745
F1,37.452,-90.1188
F3,41.1444,-100.8722
F2,41.1745,-100.8688
F2,37.4707,-89.8623
F0,31.5876,-89.7643
F0,29.535,-98.412
F2,29.144,-98.942
F1,31.1077,-89.5219
F0,35.1264,-99.5474
F1,41.027,-94.4806
F1,37.9856,-82.9725
F2,37.83,-86.6483
F0,37.8815,-86.2367
F0,36.025,-83.7746
F0,35.9228,-84.1722
F1,37.5177,-89.5226
F2,38.273,-88.814
F0,37.8778,-121.3328
F0,32.0165,-89.0203
F1,29.182,-98.841
F3,38.0334,-82.5354
F0,38.0378,-88.1708
F0,29.7168,-84.7454
F2,37.4689,-89.9047
F0,32.8775,-91.4978
F1,36.2898,-85.4929
F2,32.0713,-90.904
F0,35.5205,-94.9951
F2,32.2918,-89.8404
F2,36.302,-85.4673
F0,38.08,-96.13
F2,32.1242,-90.893
F1,32.3001,-90.8592
F0,35.8273,-83.8022
F1,30.2836,-90.9638
F1,41.2498,-92.5092
F0,46.82,-96.5
F0,21.3927,-157.7154
F0,38.1068,-96.0679
F0,41.093,-100.7386
F0,40.8377,-100.8094
F1,38.0855,-85.6225
F1,38.1489,-85.2886
F3,31.0254,-83.185
F0,42.0,-98.48
F0,41.8258,-98.6046
F0,41.9,-97.97
F0,41.82,-97.87
F1,33.31,-80.36
F2,36.5827,-83.6789
F0,43.5353,-93.7538
F1,30.27,-92.62
F1,40.6807,-95.8905
F0,35.6911,-84.1285
F0,28.881,-97.7177
F2,29.245,-98.761
F1,37.8345,-86.7814
F3,38.6563,-85.3236
F2,38.083,-87.8494
F0,37.3264,-89.5046
F1,37.9472,-89.1812
F1,41.1884,-93.6702
F0,38.5374,-85.2893
F2,37.4819,-86.1576
F2,41.7164,-97.6028
F0,29.6777,-91.3063
F0,29.8816,-92.1028
F1,43.7124,-84.5681
F1,38.5154,-85.8758
F2,37.5555,-89.5207
F2,37.63,-89.05
F2,37.11,-89.2
F4,37.771,-88.3751
F2,37.3983,-90.5331
F0,39.5788,-97.9836
F2,35.264,-80.659
F0,35.536,-83.434
F3,42.3956,-83.9571
F4,38.6061,-85.5808
F0,41.1142,-100.7828
F2,37.5566,-85.7672
F0,31.4219,-89.2508
F2,35.1733,-85.0051
F1,29.9477,-92.0917
F4,38.6096,-85.57
F0,35.5031,-84.942
F1,35.05,-85.5416
F2,37.5607,-85.7295
F1,37.1343,-85.6843
F2,37.1185,-85.0814
F0,46.3788,-96.6058
F2,37.8744,-83.3714
F0,31.7272,-89.3293
F1,41.2727,-95.7393
F2,36.2898,-85.4929
F0,41.55,-98.6074
F1,35.5753,-94.4545
F0,36.0851,-94.1375
F2,43.1261,-83.4336
F0,42.2527,-104.8455
F0,40.95,-100.87
F0,36.63,-82.2165
F0,37.7599,-89.2742
F0,41.0799,-100.7984
F0,39.7715,-98.0431
F0,29.488,-98.377
F1,36.0973,-87.1214
F0,35.73,-76.63
F0,41.0356,-100.8195
F0,41.0351,-100.8195
F1,35.0475,-85.5362
F1,36.5815,-83.5322
F0,36.63,-120.32
F2,37.1185,-84.9761
F0,42.1429,-96.0131
F0,35.42,-76.07
F0,38.2809,-114.0446
F0,38.5103,-76.6628
F0,38.4256,-102.2394
F0,39.6371,-90.0916
F0,46.73,-92.04
F0,38.0924,-87.5707
F0,40.8944,-89.1222
F0,40.9265,-89.1672
F0,35.82,-78.34
F0,40.9624,-89.447
F0,41.0485,-89.687
F0,38.5528,-89.6933
F1,31.19,-86.14
F0,42.58,-98.04
F1,47.71,-97.08
F0,31.196,-86.14
F0,42.52,-113.5611
F0,42.4422,-113.4975
F0,45.65,-98.32
F0,44.7,-97.64
F0,44.58,-97.64
F0,40.8415,-89.0868
F0,35.8288,-75.617
F0,32.61,-80.12
F0,41.1198,-89.7729
F0,40.4411,-88.3735
F0,31.9,-88.283
F0,31.1077,-86.0501
F1,40.7651,-87.6868
F1,36.316,-94.2055
F1,46.57,-95.03
F1,30.7127,-89.1502
F0,41.6571,-96.8843
F0,39.74,-104.22
F0,40.2,-104.37
F0,41.9406,-70.5691
F1,42.06,-77.129
F0,35.619,-106.037
F0,42.03,-75.76
F0,27.4,-81.78
F0,27.04,-81.36
F1,27.27,-81.44
F0,27.96,-81.68
F2,27.95,-81.68
F1,27.7,-82.74
F1,28.7,-82.47
F0,27.2714,-81.023
F1,28.2372,-82.715
F1,41.78,-75.87
F0,46.72,-92.05
F0,37.79,-77.4
F0,30.1553,-93.0636
F0,39.58,-105.63
F1,43.5077,-103.589
F1,42.106,-76.6947
F1,41.01,-75.9
F0,43.6406,-71.7585
F1,27.8783,-82.8437
F0,29.0995,-90.1936
F0,36.6,-90.25
F0,26.8397,-81.1282
F0,43.9889,-69.7671
F0,38.2233,-76.7515
F1,42.12,-77.02
F0,41.78,-76.8
F1,42.095,-76.921
F1,35.0843,-94.1114
F1,30.19,-93.15
F0,39.18,-104.75
F1,30.5428,-89.4792
F0,39.7876,-86.1762
F0,35.4472,-86.3374
F2,36.6354,-93.3211
F0,32.76,-93.84
F0,35.04,-77.46
F0,41.1642,-80.7037
F0,32.769,-93.785
F2,42.9089,-90.995
F0,39.235,-121.456
F0,34.6159,-91.8358
F0,32.4892,-89.9812
F0,33.7689,-117.1978
F0,33.942,-101.7959
F1,36.7354,-88.6631
F1,31.74,-90.22
F0,31.1834,-90.2059
F0,39.173,-84.144
F1,39.6112,-90.0419
F0,34.032,-101.7027
F1,34.6906,-91.3159
F0,35.6083,-75.4663
F1,31.9934,-88.4957
F0,27.9397,-82.434
F1,39.8002,-76.2631
F0,29.338,-97.0655
F0,44.85,-98.5395
F0,45.11,-98.1
F0,29.6681,-94.8788
F0,40.72,-73.16
F0,41.4652,-100.2252
F1,32.2436,-88.5303
F0,33.78,-117.23
F1,30.367,-89.0847
F2,30.344,-88.553
F1,39.0621,-121.63
F1,30.362,-88.749
F2,37.7451,-87.9085
F1,39.0791,-121.5268
F0,38.93,-95.9
F1,35.605,-77.817
F0,44.8507,-93.1744
F0,30.1158,-83.5814
F0,36.8022,-90.2868
F0,45.0801,-92.9605
F0,35.49,-86.49
F1,36.1738,-86.087
F0,36.007,-86.1394
F0,41.1494,-71.57
F2,40.7514,-95.8194
F0,40.186,-80.136
F2,39.1996,-104.1995
F1,38.4475,-89.5425
F0,40.367,-79.864
F0,37.6695,-106.3506
F0,31.5943,-85.7819
F0,18.28,-66.879
F0,33.3076,-86.9574
F0,44.9058,-93.1247
F0,39.8772,-75.0975
F1,42.0971,-76.5531
F0,44.75,-93.3
F0,30.4024,-96.957
F1,41.6599,-86.621
F0,36.4478,-90.5853
F2,36.4075,-90.6526
F0,40.9039,-89.152
F0,39.0979,-75.5648
F0,40.5468,-73.9329
F0,34.4358,-78.4397
F0,28.6179,-96.6423
F0,34.3277,-78.5773
F0,34.4111,-78.4724
F0,25.966,-80.118
F0,37.69,-77.29
F3,37.905,-83.6146
F1,38.1367,-83.7781
F0,44.5432,-93.8064
F3,37.7083,-83.2572
F3,37.7611,-82.9362
F3,37.9109,-83.4784
